,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1757,8.789999999999974,"[-0.2500384018850226, -0.6488180981151044, 3.165964251024445e-05]","[-0.9280314226504774, -0.6913869689552185, 0.0]","[-0.07447038122241036, 0.6601982842991012, -7.534435695896158e-05]","[-0.1862509587715798, 0.7224846428533382, 0.0]","[0.9999019551015815, -0.012975369936391572, 0.005264974743414576, -5.236269212120008e-09]","[[0.9999446018564633, -0.0001372660039253028, 0.010524940672683756], [-0.00013728703675796724, 0.999659828979204, 0.02608078751760143], [-0.010524940398353076, -0.026080787628307987, 0.9996044308356673]]","[0.026578784248330024, 0.0007862975021810633, 0.0001501628721140719]",[9.8139841780368],"[0.9999094442256719, -0.012377257014312849, 0.005282694114708973, 0.0]",[0.5],"[8, 0, 0]","[49.53330461245119, 49.52992426879651, 49.532757291198685, 49.535123591906036]"
1758,8.794999999999975,"[-0.25041075379113464, -0.6455171066936088, 3.128292072544964e-05]","[-0.9286154021410143, -0.68911380838736, 0.0]","[-0.07395372986312426, 0.6614715558228629, -7.483531043649827e-05]","[-0.18552185511852923, 0.7246531301870356, 0.0]","[0.9999028047165004, -0.012908927485513045, 0.005266945153500137, -5.213717546733429e-09]","[[0.9999445600819026, -0.00013661951849147958, 0.010528917214886425], [-0.0001366404615147701, 0.9996632795500278, 0.025948195479990784], [-0.010528916943116305, -0.025948195590266086, 0.9996078396319302]]","[0.026630028487058102, 0.0007808744918301306, 0.00015036282377714225]",[9.813950451725862],"[0.9999102688933468, -0.012309661801781125, 0.005284542360575736, 0.0]",[0.5],"[8, 0, 0]","[49.533218368495945, 49.52985360143861, 49.53267095400363, 49.53502639715883]"
1759,8.799999999999976,"[-0.25078052244045024, -0.6422097489144946, 3.090874417326715e-05]","[-0.9291970903653572, -0.68683384654442, 0.0]","[-0.07343688647923337, 0.6627383040934656, -7.432755608651064e-05]","[-0.18479229370874353, 0.7268144654868918, 0.0]","[0.9999036516293288, -0.012842356876700696, 0.005268901990509355, -5.191073655083713e-09]","[[0.9999445185775001, -0.00013597079969181934, 0.010532866597152534], [-0.00013599165253501123, 0.9996667191823476, 0.025815345542372102], [-0.010532866327938529, -0.025815345652213557, 0.9996112377598477]]","[0.026681009329068188, 0.0007754505742148046, 0.00015056183684174768]",[9.81391683116195],"[0.9999110905557647, -0.012241944358408753, 0.0052863770114274415, 0.0]",[0.5],"[8, 0, 0]","[49.533132386430395, 49.52978323137869, 49.532584879405256, 49.53492944748647]"
1760,8.804999999999977,"[-0.2511477068728464, -0.6388960573940272, 3.0537106392834595e-05]","[-0.9297764858882486, -0.6845471059286999, 0.0]","[-0.07291985239941096, 0.663998516578779, -7.38210901047973e-05]","[-0.18406227634234257, 0.7289686274214009, 0.0]","[0.9999044958061564, -0.012775658768362685, 0.005270845252001367, -5.168337950956944e-09]","[[0.9999444773436291, -0.00013531985827395243, 0.010536788814105927], [-0.0001353406205679668, 0.9996701477397032, 0.02568223901837758], [-0.010536788547443447, -0.025682239127782613, 0.9996146250833321]]","[0.02673172626066685, 0.0007700257563564753, 0.0001507599077843984]",[9.813883317662075],"[0.9999119091800289, -0.012174105354200226, 0.005288198064985601, 0.0]",[0.5],"[8, 0, 0]","[49.53304666959869, 49.52971316179505, 49.53249907075211, 49.534832746317825]"
1761,8.809999999999977,"[-0.25151230613484343, -0.6355760648111333, 3.0168000942310608e-05]","[-0.9303535872800873, -0.6822536091094072, 0.0]","[-0.07240262895250316, 0.6652521808113429, -7.331590877116078e-05]","[-0.18333180482057185, 0.731115594729854, 0.0]","[0.9999053372131833, -0.012708833820196348, 0.005272774935553318, -5.145510849345043e-09]","[[0.9999444363806589, -0.00013466670503212218, 0.010540683860407244], [-0.00013468737640953422, 0.9996735650860686, 0.025548877224259362], [-0.010540683596291556, -0.0255488773332254, 0.9996180014667276]]","[0.026782178770816248, 0.0007646000453372869, 0.00015095703309900957]",[9.813849912539073],"[0.9999127247333645, -0.012106145460389035, 0.005290005518991205, 0.0]",[0.5],"[8, 0, 0]","[49.532961221334126, 49.529643395846236, 49.53241353138365, 49.534736297079334]"
1762,8.814999999999978,"[-0.25187431927960596, -0.6322498039070765, 2.9801421398454805e-05]","[-0.9309283931169331, -0.6799533787224296, 0.0]","[-0.07188521746752734, 0.6664992843884898, -7.281200844853707e-05]","[-0.18260088094579718, 0.7332553462225504, 0.0]","[0.9999061758167201, -0.01264188269318154, 0.005274691038760516, -5.122592767371471e-09]","[[0.9999443956889582, -0.00013401135080696536, 0.010544551730754208], [-0.00013403193090200913, 0.9996769710858615, 0.025415261478877234], [-0.010544551469180439, -0.025415261587401716, 0.9996213667748195]]","[0.02683236635103404, 0.000759173448284995, 0.00015115320929676686]",[9.813816617101589],"[0.9999135371831195, -0.012038065349433986, 0.005291799371204486, 0.0]",[0.5],"[8, 0, 0]","[49.53287604496006, 49.52957393668543, 49.53232826462789, 49.534640103182]"
1763,8.819999999999979,"[-0.2522337453669436, -0.6289173074851341, 2.943736135621212e-05]","[-0.9315009019805097, -0.6776464374701128, 0.0]","[-0.07136761927367048, 0.6677398149724666, -7.230938558263155e-05]","[-0.18186950652150083, 0.7353878607810062, 0.0]","[0.9999070115831903, -0.01257480604957427, 0.005276593559236562, -5.099584123840817e-09]","[[0.9999443552688914, -0.00013335380648528408, 0.010548392419881937], [-0.00013337429493386123, 0.9996803656039438, 0.025281393103685275], [-0.010548392160845068, -0.025281393211765653, 0.9996247208728352]]","[0.026882288495446716, 0.000753745972374785, 0.00015134843290624353]",[9.813783432653974],"[0.9999143464967669, -0.011969865695011189, 0.005293579619405109, 0.0]",[0.5],"[8, 0, 0]","[49.53279114378907, 49.52950478745215, 49.53224327380224, 49.53454416802856]"
1764,8.82499999999998,"[-0.2525905834633119, -0.6255786084102718, 2.9075814428298963e-05]","[-0.9320711124582086, -0.6753328081210338, 0.0]","[-0.07084983570028755, 0.6689737602905551, -7.180803670120838e-05]","[-0.1811376833522758, 0.7375131173581653, 0.0]","[0.9999078444791313, -0.012507604552900165, 0.005278482494613471, -5.07648533934972e-09]","[[0.9999443151208213, -0.0001326940829998219, 0.010552205922563243], [-0.00013271447943950825, 0.9996837485056312, 0.025147273422719194], [-0.010552205666058117, -0.025147273530352923, 0.9996280636264525]]","[0.02693194470067752, 0.0007483176248560118, 0.00015154270047335242]",[9.813750360496268],"[0.999915152641905, -0.011901547172010517, 0.005295346261392966, 0.0]",[0.5],"[8, 0, 0]","[49.53270652112147, 49.529435951280774, 49.532158562214526, 49.53444849500529]"
1765,8.82999999999998,"[-0.2529448326418134, -0.622233739608819, 2.871677424479292e-05]","[-0.9326390231430918, -0.6730125135097829, 0.0]","[-0.07033186807689983, 0.6702011081351927, -7.13079584134244e-05]","[-0.18040541324382392, 0.739631094978601, 0.0]","[0.9999086744711951, -0.012440278867948238, 0.005280357842541867, -5.053296835967369e-09]","[[0.9999442752451083, -0.00013203219132903614, 0.01055599223360891], [-0.00013205249539908895, 0.9996871196566968, 0.02501290376258327], [-0.010555991979630225, -0.025012903869767823, 0.999631394901805]]","[0.026981334466123424, 0.0007428884129849427, 0.0001517360085616497]",[9.813717401924151],"[0.9999159555862597, -0.011833110456522107, 0.00529709929498663, 0.0]",[0.5],"[8, 0, 0]","[49.532622180250364, 49.52936743128031, 49.5320741331586, 49.5343530875011]"
1766,8.834999999999981,"[-0.2532964919821979, -0.6188827340681431, 2.8360234452725798e-05]","[-0.9332046326338962, -0.6706855765367298, 0.0]","[-0.06981371773319328, 0.6714218463640917, -7.080914740939391e-05]","[-0.1796726980029484, 0.7417417727387304, 0.0]","[0.999909501526151, -0.01237282966076396, 0.005282219600691013, -5.0300190377929885e-09]","[[0.9999442356421094, -0.00013136814249687477, 0.01055975134786808], [-0.0001313883538382386, 0.9996904789233754, 0.024878285452437855], [-0.010559751096410393, -0.02487828555917072, 0.9996347145654849]]","[0.027030457293651767, 0.0007374583441191169, 0.00015192835375226564]",[9.813684558228855],"[0.9999167552976844, -0.011764556225837733, 0.005298838718025892, 0.0]",[0.5],"[8, 0, 0]","[49.5325381244528, 49.52929923056397, 49.53198998992178, 49.534257948878455]"
1767,8.839999999999982,"[-0.25364556057086385, -0.6155256248363227, 2.800618871567883e-05]","[-0.9337679395350371, -0.6683520201678016, 0.0]","[-0.06929538599901688, 0.6726359629003585, -7.031160045941597e-05]","[-0.1789395394375509, 0.7438451298070173, 0.0]","[0.9999103256108857, -0.01230525759864307, 0.005284067766749066, -5.006652370719954e-09]","[[0.9999441963121801, -0.00013070194757253955, 0.010563483260228369], [-0.00013072206582785453, 0.9996938261723715, 0.024743419823985605], [-0.010563483011286092, -0.024743419930264264, 0.9996380224845516]]","[0.027079312687717863, 0.0007320274256244863, 0.00015211973264367184]",[9.81365183069715],"[0.9999175517441632, -0.011695885158440927, 0.005300564528369482, 0.0]",[0.5],"[8, 0, 0]","[49.53245435699897, 49.52923135222806, 49.53190613577515, 49.534163082494814]"
1768,8.844999999999983,"[-0.2539920375008589, -0.6121624450218209, 2.765463071338175e-05]","[-0.9343289424566099, -0.6660118674342603, 0.0]","[-0.06877687420438096, 0.673843445732612, -6.98153144134148e-05]","[-0.1782059393566281, 0.7459411454241743, 0.0]","[0.999911146692405, -0.012237563350125125, 0.0052859023384231145, -4.983197261529673e-09]","[[0.9999441572556726, -0.00013003361767026326, 0.010567187965616382], [-0.00013005364248387216, 0.999697161270862, 0.02460830821145905], [-0.010567187719183793, -0.024608308317281013, 0.9996413185265348]]","[0.027127900155563253, 0.0007265956649415817, 0.00015231014185246617]",[9.813619220611276],"[0.99991834489381, -0.011627097933995825, 0.0053022767238969665, 0.0]",[0.5],"[8, 0, 0]","[49.53237088114532, 49.52916379934647, 49.531822573982716, 49.53406849170525]"
1769,8.849999999999984,"[-0.2543359218718808, -0.6087932277931579, 2.7305554141314676e-05]","[-0.9348876400143964, -0.6636651414324668, 0.0]","[-0.06825818367945548, 0.6750442829151012, -6.932028620039808e-05]","[-0.17747189957026466, 0.7480297989033752, 0.0]","[0.9999119647378355, -0.012169747584986523, 0.005287723313439367, -4.959654139782973e-09]","[[0.9999441184729372, -0.00012936316394907886, 0.010570865458997828], [-0.00012938309496703074, 0.9997004840865032, 0.02447295195160774], [-0.010570865215069059, -0.024472952056970514, 0.9996446025594407]]","[0.027176219206883758, 0.0007211630695508608, 0.00015249957801269788]",[9.813586729248886],"[0.9999191347148719, -0.011558195233349007, 0.0053039753025079265, 0.0]",[0.5],"[8, 0, 0]","[49.532287700137616, 49.52909657499912, 49.53173930779432, 49.533974179837365]"
1770,8.854999999999984,"[-0.2546772127902781, -0.6054180063785825, 2.6958952710312688e-05]","[-0.9354440308298655, -0.6613118653236596, 0.0]","[-0.06773931575456837, 0.6762384625678224, -6.882651282779071e-05]","[-0.17673742188963099, 0.7501110696304527, 0.0]","[0.999912779714425, -0.012101810974234361, 0.00528953068954326, -4.936023436028591e-09]","[[0.9999440799643211, -0.00012869059761258067, 0.010574515735377907], [-0.000128710434482642, 0.9997037944874355, 0.024337352383684247], [-0.010574515493946952, -0.024337352488585363, 0.9996478744517566]]","[0.027224269354090443, 0.0007157296469915342, 0.00015268803777640326]",[9.813554357883008],"[0.9999199211757288, -0.011489177738516003, 0.005305660262122623, 0.0]",[0.5],"[8, 0, 0]","[49.5322048172097, 49.52902968224045, 49.53165634044978, 49.53388015021963]"
1771,8.859999999999985,"[-0.25501590936905094, -0.6020368140657434, 2.6614820146173735e-05]","[-0.9359981135301783, -0.6589520623337242, 0.0]","[-0.06722027176020386, 0.6774259728766355, -6.833399138092864e-05]","[-0.17600250812697774, 0.752184937064105, 0.0]","[0.9999135915895452, -0.012033754190099668, 0.0052913244644996185, -4.912305582782755e-09]","[[0.9999440417301687, -0.00012801592990869883, 0.010578138789801567], [-0.00012803567228035747, 0.9997070923422877, 0.024201510849431934], [-0.010578138550862275, -0.02420151095386892, 0.9996511340724565]]","[0.027272050112225138, 0.0007102954048364642, 0.00015287551781343838]",[9.813522107781973],"[0.9999207042448955, -0.011420046132677258, 0.005307331600681462, 0.0]",[0.5],"[8, 0, 0]","[49.53212223558464, 49.52896312411749, 49.531573675175586, 49.5337864061646]"
1772,8.864999999999986,"[-0.25535201072785196, -0.5986496842013602, 2.6273150189269093e-05]","[-0.9365498867481906, -0.6565857557529639, 0.0]","[-0.06670105302700068, 0.67860680209338, -6.784271902230386e-05]","[-0.1752671600956318, 0.7542513807360973, 0.0]","[0.9999144003306915, -0.011965577906030804, 0.005293104636092745, -4.888501014135346e-09]","[[0.9999440037708228, -0.00012733917212946177, 0.010581734617353837], [-0.00012735881965393486, 0.9997103775201845, 0.02406542869307139], [-0.010581734380899925, -0.024065428797041797, 0.9996543812910074]]","[0.027319560998989623, 0.0007048603507149015, 0.0001530620148116973]",[9.813489980209397],"[0.9999214838910231, -0.011350801100170612, 0.005308989316145738, 0.0]",[0.5],"[8, 0, 0]","[49.53203995847273, 49.528896903663664, 49.53149131518779, 49.53369295097418]"
1773,8.869999999999987,"[-0.25568551599298694, -0.5952566501908934, 2.5933936594157574e-05]","[-0.9370993491224572, -0.654212968935868, 0.0]","[-0.0661816608857504, 0.6797809385359899, -6.735269299109368e-05]","[-0.17453137960999093, 0.7563103802514659, 0.0]","[0.9999152059054851, -0.011897282796686823, 0.00529487120212657, -4.864610165971749e-09]","[[0.999943966086623, -0.000126660335610761, 0.010585303213160039], [-0.00012667988794100128, 0.9997136498907496, 0.02392910726128723], [-0.010585302979185082, -0.023929107364788618, 0.9996576159773725]]","[0.027366801534660458, 0.0006994244923151688, 0.00015324752547697564]",[9.813457976424097],"[0.9999222600828992, -0.011281443326486848, 0.005310633406497768, 0.0]",[0.5],"[8, 0, 0]","[49.53195798907189, 49.52883102390476, 49.5314092636903, 49.53359978793404]"
1774,8.874999999999988,"[-0.2560164242974157, -0.5918577454982135, 2.5597173129202105e-05]","[-0.9376464992972342, -0.6518337253008852, 0.0]","[-0.06566209666739575, 0.6809483705886085, -6.686391060256567e-05]","[-0.1737951684855205, 0.7583619152887163, 0.0]","[0.9999160082816747, -0.011828869537931034, 0.005296624160424808, -4.84063347556825e-09]","[[0.9999439286779058, -0.00012597943173211433, 0.01058884457238611], [-0.00012599888852281738, 0.9997169093241114, 0.02379254790321481], [-0.01058884434088354, -0.023792548006244748, 0.9996608380020172]]","[0.027413771242244235, 0.0006939878373500994, 0.0001534320465331489]",[9.813426097680054],"[0.9999230327894505, -0.011211973498259154, 0.005312263869740215, 0.0]",[0.5],"[8, 0, 0]","[49.531876330569794, 49.52876548784628, 49.53132752387331, 49.53350692032526]"
1775,8.879999999999988,"[-0.2563447347807527, -0.5884530036452704, 2.5262853576189276e-05]","[-0.9381913359224828, -0.6494480483301895, 0.0]","[-0.06514236170302876, 0.6821090867017018, -6.63763692473671e-05]","[-0.1730585285387483, 0.7604059656000259, 0.0]","[0.9999168074271365, -0.011760338806824162, 0.005298363508831023, -4.816571381850066e-09]","[[0.9999438915450063, -0.00012529647191643215, 0.01059235869023894], [-0.0001253158328240419, 0.9997201556909091, 0.02365575197042735], [-0.010592358461202054, -0.023655752072983417, 0.9996640472359156]]","[0.0274604696473914, 0.0006885503936149268, 0.00015361557472239612]",[9.81339434522637],"[0.9999238019797434, -0.01114239230325884, 0.005313880703897646, 0.0]",[0.5],"[8, 0, 0]","[49.5317949861392, 49.52870029848553, 49.531246098917926, 49.53341435141204]"
1776,8.88499999999999,"[-0.25667044658926785, -0.5850424582117619, 2.493097172995244e-05]","[-0.9387338576538727, -0.6470559615694504, 0.0]","[-0.06462245732388908, 0.6832630753921722, -6.589006639097426e-05]","[-0.1723214615872604, 0.7624425110114427, 0.0]","[0.9999176033098768, -0.011691691281617747, 0.005300089245208851, -4.792424325752054e-09]","[[0.9999438546882568, -0.00012461146762977524, 0.010595845561966537], [-0.0001246307323124908, 0.9997233888622976, 0.02351872081692226], [-0.010595845335388493, -0.02351872091900204, 0.9996672435505543]]","[0.0275068962784505, 0.0006831121689148437, 0.00015379810680502535]",[9.81336272030721],"[0.9999245676229848, -0.01107270043038714, 0.005315483907014822, 0.0]",[0.5],"[8, 0, 0]","[49.53171395894383, 49.52863545880482, 49.53116499198894, 49.53332208444906]"
1777,8.88999999999999,"[-0.2569935588758873, -0.5816261428348011, 2.460152139799757e-05]","[-0.9392740631527859, -0.6446574886275962, 0.0]","[-0.06410238486136226, 0.6844103252434709, -6.540499957325727e-05]","[-0.17158396944969556, 0.7644715314230874, 0.0]","[0.9999183958980328, -0.011622927641747396, 0.005301801367442027, -4.7681927496757935e-09]","[[0.9999438181079855, -0.00012392443038111692, 0.010599305182858468], [-0.00012394359849890032, 0.9997266087099506, 0.023381455799107845], [-0.010599304958732285, -0.023381455900708954, 0.9996704268179363]]","[0.027553050666325095, 0.000677673171131986, 0.00015397963955944444]",[9.813331224161734],"[0.9999253296885243, -0.011002898569672173, 0.00531707347715858, 0.0]",[0.5],"[8, 0, 0]","[49.531633252131414, 49.52857097178111, 49.53108420624186, 49.53323012267123]"
1778,8.89499999999999,"[-0.25731407080019414, -0.5782040912085837, 2.427449640013128e-05]","[-0.9398119510863185, -0.6422526531765894, 0.0]","[-0.06358214564697791, 0.6855508249057095, -6.492116640760967e-05]","[-0.1708460539457432, 0.7664930068093456, 0.0]","[0.9999191851598733, -0.01155404856782638, 0.005303499873434588, -4.743877097177876e-09]","[[0.9999437818045205, -0.000123235371722101, 0.010602737548245976], [-0.00012325444293668334, 0.9997298151060695, 0.023243958275789903], [-0.010602737326564539, -0.023243958376909946, 0.99967359691059]]","[0.027598932344792097, 0.0006722334081806401, 0.00015416016978271775]",[9.813299858024095],"[0.9999260881458545, -0.010932987412254245, 0.005318649412416737, 0.0]",[0.5],"[8, 0, 0]","[49.531552868839974, 49.52850684036194, 49.531003744818015, 49.53313846931617]"
1779,8.899999999999991,"[-0.25763198152842903, -0.5747763370840552, 2.3949890568093233e-05]","[-0.9403475201272858, -0.6398414789511837, 0.0]","[-0.06306174101240798, 0.6866845630957716, -6.443856458058425e-05]","[-0.17010771689613605, 0.7685069172190723, 0.0]","[0.9999199710638008, -0.011485054741638459, 0.005305184761110957, -4.719477814252859e-09]","[[0.9999437457781851, -0.00012254430324680555, 0.010606142653502383], [-0.0001225632772216916, 0.9997330079233848, 0.02310622960815881], [-0.010606142434258437, -0.023106229708795414, 0.9996767537015698]]","[0.02764454085016578, 0.0006667928880264333, 0.00015433969429008677]",[9.81326862312333],"[0.999926842964613, -0.010862967650387833, 0.005320211710898771, 0.0]",[0.5],"[8, 0, 0]","[49.5314728121931, 49.52844306749954, 49.53092361084621, 49.5330471275923]"
1780,8.904999999999992,"[-0.25794729023349106, -0.5713429142685763, 2.3627697745190313e-05]","[-0.9408807689542246, -0.6374239897486937, 0.0]","[-0.06254117228946496, 0.6878115285974233, -6.395719185120028e-05]","[-0.1693689601226469, 0.7705132427757859, 0.0]","[0.9999207535783524, -0.011415946846131526, 0.005306856028416088, -4.694995348003963e-09]","[[0.9999437100293012, -0.00012185123659149205, 0.010609520494043293], [-0.00012187011299196992, 0.9997361870351633, 0.02296827115977519], [-0.010609520277229448, -0.022968271259925996, 0.9996798970644643]]","[0.027689875721437742, 0.0006613516186882442, 0.0001545182099151557]",[9.813237520683359],"[0.9999275941145829, -0.010792839977430916, 0.005321760370735981, 0.0]",[0.5],"[8, 0, 0]","[49.53139308530161, 49.5283796561259, 49.53084380744267, 49.53295610070194]"
1781,8.909999999999993,"[-0.2582599960949384, -0.5679038566255892, 2.330791178593431e-05]","[-0.9414116962513959, -0.6350002094287648, 0.0]","[-0.06202044081010006, 0.688931710261423, -6.347704605033064e-05]","[-0.16862978544808557, 0.772511963677861, 0.0]","[0.9999215326722009, -0.011346725565410913, 0.005308513673315599, -4.670430146835858e-09]","[[0.9999436745581874, -0.00012115618343436857, 0.010612871065326908], [-0.00012117496192751426, 0.9997393523152127, 0.02283008429655717], [-0.01061287085093564, -0.022830084396219832, 0.9996830268734002]]","[0.027734936500460303, 0.000655909608216556, 0.00015469571351032347]",[9.813206551922908],"[0.9999283415656945, -0.010722605087834012, 0.005323295390081037, 0.0]",[0.5],"[8, 0, 0]","[49.531313691264856, 49.528316609150146, 49.530764337709996, 49.53286539184306]"
1782,8.914999999999994,"[-0.25857009829898886, -0.564459198074282, 2.2990526555682657e-05]","[-0.9419403007087899, -0.6325701619131281, 0.0]","[-0.06149954790640146, 0.6900450970056307, -6.299812508019561e-05]","[-0.16789019469629143, 0.7745030601987308, 0.0]","[0.9999223083141568, -0.011277391584732238, 0.005310157693795869, -4.645782661462975e-09]","[[0.9999436393651604, -0.00012045915549534573, 0.01061619436285432], [-0.00012047783575002838, 0.9997425036378864, 0.02269167038676697], [-0.010616194150877964, -0.02269167048593914, 0.9996861430030469]]","[0.027779722731618, 0.0006504668647213329, 0.0001548722019463153]",[9.813175718055469],"[0.9999290852880265, -0.010652263677141722, 0.005324816767108867, 0.0]",[0.5],"[8, 0, 0]","[49.531234633167, 49.52825392948534, 49.53068520473838, 49.532775004184415]"
1783,8.919999999999995,"[-0.25887759603852084, -0.5610089725892539, 2.267553593028168e-05]","[-0.9424665810221273, -0.6301338711853722, 0.0]","[-0.06097849491059247, 0.6911516778151168, -6.252042691367896e-05]","[-0.16715018969213136, 0.776486512687076, 0.0]","[0.9999230804731684, -0.011207945590495053, 0.005311788087864179, -4.621053343604859e-09]","[[0.9999436044505341, -0.0001197601645357838, 0.01061949038216971], [-0.00011977874622267491, 0.9997456408780893, 0.022553030800996535], [-0.01061949017260047, -0.02255303089967589, 0.9996892453286234]]","[0.027824233962094654, 0.000645023396356968, 0.00015504767211261018]",[9.813145020289257],"[0.9999298252518068, -0.01058181644197885, 0.005326324500016338, 0.0]",[0.5],"[8, 0, 0]","[49.53115591408021, 49.52819162001722, 49.53060641160452, 49.532684940894434]"
1784,8.924999999999995,"[-0.2591824885130738, -0.5575532142001782, 2.2362933795713284e-05]","[-0.942990535892864, -0.627691361290703, 0.0]","[-0.060457283155029705, 0.69225144174227, -6.204394959379497e-05]","[-0.1664097722614941, 0.7784623015670213, 0.0]","[0.9999238491183235, -0.011138388270235859, 0.005313404853548848, -4.596242646805233e-09]","[[0.9999435698146194, -0.0001190592223582542, 0.010622759118860691], [-0.00011907770514983169, 0.9997487639112812, 0.02241416691215484], [-0.010622758911690632, -0.022414167010339065, 0.9996923337259005]]","[0.02786846974176829, 0.0006395792113193273, 0.00015522212091734813]",[9.813114459827146],"[0.999930561427414, -0.010511264080046724, 0.0053278185870223324, 0.0]",[0.5],"[8, 0, 0]","[49.5310775370632, 49.52812968362348, 49.53052796137136, 49.53259520512288]"
1785,8.929999999999996,"[-0.2594847749288489, -0.5540919569914668, 2.2052714047744308e-05]","[-0.943512164028193, -0.6252426563357079, 0.0]","[-0.059935913972201285, 0.6933443779069045, -6.1568691233129e-05]","[-0.1656689442312863, 0.7804304073383276, 0.0]","[0.9999246142188515, -0.011068720312621348, 0.005315007988899334, -4.571351026084635e-09]","[[0.9999435354577246, -0.00011835634080628778, 0.010626000568558563], [-0.00011837472437684329, 0.999751872613483, 0.022275080095453856], [-0.010626000363779623, -0.022275080193140645, 0.9996954080712076]]","[0.027912429623274743, 0.000634134317850843, 0.00015539554528749844]",[9.813084037866629],"[0.9999312937853786, -0.010440607290114586, 0.00532929902636802, 0.0]",[0.5],"[8, 0, 0]","[49.53099950516109, 49.52806812316483, 49.530449857088755, 49.532505800008956]"
1786,8.934999999999997,"[-0.2597844544987099, -0.5506252351019323, 2.1744870591578663e-05]","[-0.9440314641410492, -0.6227877804881147, 0.0]","[-0.05941438869472498, 0.6944304754963666, -6.109465001318012e-05]","[-0.1649277074294271, 0.7823908105765863, 0.0]","[0.9999253757441231, -0.01099894240744151, 0.005316597491986363, -4.546378938238644e-09]","[[0.9999435013801559, -0.00011765153176412716, 0.010629214726938572], [-0.00011766981578977203, 0.999754966861282, 0.022135771728395], [-0.010629214524542548, -0.02213577182558207, 0.9996984682414378]]","[0.027956113161891796, 0.0006286887242464707, 0.00015556794216869323]",[9.813053755599782],"[0.9999320222963842, -0.010369846772015735, 0.005330765816317102, 0.0]",[0.5],"[8, 0, 0]","[49.530921821404824, 49.52800694149433, 49.530372101792985, 49.53241672867256]"
1787,8.939999999999998,"[-0.2600815264421835, -0.5471530827244504, 2.1439397341512763e-05]","[-0.9445484349501112, -0.6203267579765577, 0.0]","[-0.05889270865534637, 0.6955097237656409, -6.0621824183810536e-05]","[-0.16418606368484479, 0.7843434919334088, 0.0]","[0.9999261336636532, -0.010929055245603026, 0.00531817336090207, -4.5213268412529575e-09]","[[0.9999434675822164, -0.00011694480715647582, 0.010632401589720177], [-0.0001169629913151482, 0.9997580465318355, 0.021996243190755316], [-0.010632401389698736, -0.021996243287440386, 0.999701514114052]]","[0.027999519915701564, 0.0006232424388290872, 0.0001557393085254712]",[9.81302361421319],"[0.9999327469312683, -0.010298983226636558, 0.005332218955155324, 0.0]",[0.5],"[8, 0, 0]","[49.530844488813045, 49.527946141442726, 49.53029469850556, 49.53232799422766]"
1788,8.944999999999999,"[-0.26037598998546024, -0.5436755341056222, 2.113628822059371e-05]","[-0.9450630751798046, -0.6178596130903354, 0.0]","[-0.058370875186936996, 0.6965821120374553, -6.015021206265933e-05]","[-0.16344401482747156, 0.786288432136618, 0.0]","[0.9999268879471002, -0.010859059519122223, 0.005319735593760067, -4.496195194664963e-09]","[[0.9999434340642069, -0.00011623617894825128, 0.010635561152667347], [-0.00011625426291972091, 0.9997611115028773, 0.021856495864574204], [-0.010635560955012025, -0.021856495960755003, 0.9997045455670841]]","[0.02804264944551515, 0.0006177954699957843, 0.00015590964134142224]",[9.812993614887926],"[0.9999334676610239, -0.010228017355911816, 0.005333658441191769, 0.0]",[0.5],"[8, 0, 0]","[49.530767510388344, 49.527885725830444, 49.530217650236594, 49.53223959977032]"
1789,8.95,"[-0.26066784436139495, -0.540192623545435, 2.083553716028041e-05]","[-0.9455753835603058, -0.6153863701791727, 0.0]","[-0.0578488896224925, 0.6976476297023861, -5.9679812034582916e-05]","[-0.1627015626882395, 0.7882256119904391, 0.0]","[0.9999276385642691, -0.01078895592111828, 0.00532128418869565, -4.470984459907916e-09]","[[0.9999434008264249, -0.00011552565914432994, 0.010638693411588749], [-0.00011554364261020435, 0.9997641616527202, 0.021716531134139298], [-0.010638693216290943, -0.02171653122981358, 0.9997075624791453]]","[0.028085501314902426, 0.0006123478261526123, 0.00015607893761903643]",[9.812963758799476],"[0.9999341844568006, -0.010156949862816867, 0.005335084272757306, 0.0]",[0.5],"[8, 0, 0]","[49.53069088912234, 49.52782569746254, 49.53014095997865, 49.53215154838424]"
1790,8.955,"[-0.2609570888095074, -0.536704385396923, 2.0537138100107498e-05]","[-0.9460853588275453, -0.6129070536529765, 0.0]","[-0.057326753295130754, 0.6987062662189614, -5.921062255102446e-05]","[-0.16195870909907473, 0.7901550123756903, 0.0]","[0.9999283854851111, -0.010718745145806287, 0.005322819143865817, -4.445695099722073e-09]","[[0.9999433678691662, -0.0001148132597892959, 0.010641798362338153], [-0.00011483114243302811, 0.9997671968602643, 0.021576350385972817], [-0.010641798169389136, -0.02157635048113833, 0.9997105647294305]]","[0.028128075090088536, 0.0006068995157809276, 0.00015624719437972682]",[9.81293404711772],"[0.9999348972899054, -0.010085781451363405, 0.005336496448206442, 0.0]",[0.5],"[8, 0, 0]","[49.530614627989166, 49.52776605913508, 49.53006463071351, 49.53206384313371]"
