,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
30,0.15500000000000005,"[1.0093019239729726, 1.809860739946735e-07, 0.0763058373241348]","[1.0, 0.0, 1.0]","[0.1444670607434258, 1.3806552720726718e-06, 0.7715531400622582]","[0.0, 0.0, 0.0]","[0.9993522456983099, 6.032193396873475e-07, 0.03598734521519791, 1.3202032248033785e-06]","[[0.9971973232975976, -3.016880870717857e-06, 0.07481643134368976], [3.1052386751678584e-06, 0.999999999994612, -1.0646701927020264e-06], [-0.07481643134007465, 1.2940091425036646e-06, 0.9971973233015928]]","[5.947003609662698e-06, -0.6036942945058925, -7.235803342487784e-05]",[11.456533168867328],"[0.9997502430624021, 7.048762998261416e-07, 0.022348411490996558, -0.0]",[0.5],"[1.9943946465951952, -6.033761741435714e-06, 0.14963286268737952]","[54.66157028201985, 53.50407925080925, 52.37641273130916, 53.50393252924321]"
31,0.16000000000000006,"[1.0100242592766897, 1.8788935035503685e-07, 0.0801636030244461]","[1.0, 0.0, 1.0]","[0.1485436965698171, 1.317708239844614e-06, 0.7790329023328538]","[0.0, 0.0, 0.0]","[0.9994054208675336, 6.135590835049449e-07, 0.03447904782496575, 1.1379785784068907e-06]","[[0.9974098219652385, -2.5952795897351902e-06, 0.07192806851664948], [2.6821126402064395e-06, 0.9999999999957865, -1.1106359851199716e-06], [-0.071928068513464, 1.3006784219408385e-06, 0.9974098219679967]]","[4.480852896494963e-06, -0.624251749609003, -6.232789625825776e-05]",[11.335312932663191],"[0.9997921680486037, 6.886466779284423e-07, 0.020386777778704093, -0.0]",[0.5],"[1.994819643930477, -5.1905591794703804e-06, 0.14385613703329897]","[54.20211504938878, 53.22200481730781, 52.27135663818257, 53.22186707798219]"
32,0.16500000000000006,"[1.0107669777595387, 1.944778915542599e-07, 0.08405876753611037]","[1.0, 0.0, 1.0]","[0.1524099168392661, 1.2533106470469528e-06, 0.7859491024390094]","[0.0, 0.0, 0.0]","[0.9994580127612579, 6.211572452651151e-07, 0.032919306280195564, 9.80906513216156e-07]","[[0.9976223905195776, -2.232294054214735e-06, 0.06891709460663989], [2.3169137861491714e-06, 0.9999999999966572, -1.1479157124973603e-06], [-0.06891709460384701, 1.304861383812071e-06, 0.9976223905214147]]","[3.1147541884820215e-06, -0.641074982423634, -5.3683620648390064e-05]",[11.219916601291285],"[0.9998296500071749, 6.707182309876479e-07, 0.018457274069592557, -0.0]",[0.5],"[1.9952447810391551, -4.46458810842947e-06, 0.13783418921327978]","[53.76035573586925, 52.95191636159288, 52.17224856857235, 52.951787367170596]"
33,0.17000000000000007,"[1.011529027343735, 2.0074444478949467e-07, 0.08798851304830542]","[1.0, 0.0, 1.0]","[0.15606529347959816, 1.18792455534265e-06, 0.7923290685565164]","[0.0, 0.0, 0.0]","[0.9995094884478621, 6.260931239390726e-07, 0.03131744723929352, 8.455172554953456e-07]","[[0.9978326385461371, -1.919853617597098e-06, 0.0658029288737855], [2.001645880017278e-06, 0.999999999997304, -1.1770596480482558e-06], [-0.06580292887134831, 1.306222695811461e-06, 0.9978326385472898]]","[1.8452172846991575e-06, -0.6543367039691482, -4.6234231344364745e-05]",[11.110072766953307],"[0.9998627851776255, 6.513063855658248e-07, 0.016565349873078308, -0.0]",[0.5],"[1.9956652770922743, -3.839707235194196e-06, 0.131605857747571]","[53.336272583757676, 52.693390152464495, 52.07821768910451, 52.69326968779603]"
34,0.17500000000000007,"[1.012309353811133, 2.066840675662079e-07, 0.091950158391088]","[1.0, 0.0, 1.0]","[0.1595102510569592, 1.121967744928344e-06, 0.7981987327821793]","[0.0, 0.0, 0.0]","[0.9995593814372643, 6.284663507025796e-07, 0.029682368164067992, 7.288187400298381e-07]","[[0.9980384349953985, -1.6509897622762942e-06, 0.06260417134033713], [1.7294203157796797e-06, 0.9999999999977863, -1.1986131519803576e-06], [-0.06260417133821963, 1.3045309201359087e-06, 0.9980384349960443]]","[6.689930962238408e-07, -0.6642133968121613, -3.981491438105753e-05]",[11.005520889760254],"[0.999891714700167, 6.306168988118154e-07, 0.014715939438653599, -0.0]",[0.5],"[1.996076869990797, -3.3019795245525884e-06, 0.12520834268067427]","[52.92982241870401, 52.44600736891791, 51.98845230284713, 52.445895232121906]"
35,0.18000000000000008,"[1.0131069050664177, 2.1229390629084963e-07, 0.0959411520549989]","[1.0, 0.0, 1.0]","[0.16274598709959734, 1.0558166392161772e-06, 0.8035827021366202]","[0.0, 0.0, 0.0]","[0.9996072918604221, 6.283929557201259e-07, 0.028022527699749177, 6.282312132478396e-07]","[[0.9982379140392832, -1.4196864787276585e-06, 0.059338579124253985], [1.4943039571287876e-06, 0.9999999999981478, -1.2131127411919354e-06], [-0.05933857912242184, 1.2996450058576868e-06, 0.9982379140395556]]","[-4.1700793135534563e-07, -0.6708845318564564, -3.4283490714182915e-05]",[10.906011200108331],"[0.9999166176724008, 6.088454392473293e-07, 0.012913469797656316, -0.0]",[0.5],"[1.9964758280785664, -2.839372957455317e-06, 0.11867715824850797]","[52.54093549992156, 52.20935550333734, 51.902201810366066, 52.209251498786934]"
36,0.18500000000000008,"[1.0139206350019156, 2.1757298948693052e-07, 0.099959065565682]","[1.0, 0.0, 1.0]","[0.16577439816569745, 9.89809132336881e-07, 0.8085043278625165]","[0.0, 0.0, 0.0]","[0.9996528855317057, 6.260018661529444e-07, 0.026345937968667868, 5.4153064956042e-07]","[[0.9984294758818443, -1.220750685457732e-06, 0.056023046050849436], [1.29118732148971e-06, 0.9999999999984209, -1.2210831082329533e-06], [-0.05602304604927034, 1.291501614533292e-06, 0.9984294758818438]]","[-1.4157785701172711e-06, -0.6745317657460494, -2.951734433013247e-05]",[10.81130455973905],"[0.9999377043747417, 5.861773060282393e-07, 0.011161871233268042, -0.0]",[0.5],"[1.9968589517636885, -2.441501370915464e-06, 0.11204609210169887]","[52.169512913968575, 51.98302959129979, 51.818777858849614, 51.98293352422083]"
37,0.19000000000000009,"[1.0147495069927441, 2.2252203514861493e-07, 0.10400158720499458]","[1.0, 0.0, 1.0]","[0.16859801110834405, 9.242472941516684e-07, 0.8129857727273718]","[0.0, 0.0, 0.0]","[0.9996958920418515, 6.214318084927131e-07, 0.02466015884057807, 4.667998444334212e-07]","[[0.9986117831045157, -1.0497001402059944e-06, 0.052673585825514346], [1.1156705655417375e-06, 0.9999999999986298, -1.223034877893145e-06], [-0.05267358582415835, 1.2801034094989499e-06, 0.9986117831043185]]","[-2.330262016403156e-06, -0.6753381305292847, -2.5410753903709188e-05]",[10.721172285479282],"[0.9999552097651931, 5.62787263025909e-07, 0.009464589961104665, -0.0]",[0.5],"[1.9972235662090314, -2.0994002804119887e-06, 0.10534717165102869]","[51.815424528698976, 51.76663326877409, 51.73755474756173, 51.76654494120007]"
38,0.1950000000000001,"[1.015592497048286, 2.2714327161937327e-07, 0.10806651606863144]","[1.0, 0.0, 1.0]","[0.17121991905477793, 8.593999383803332e-07, 0.8170480760902674]","[0.0, 0.0, 0.0]","[0.9997361020279744, 6.148285850597578e-07, 0.022972294212188233, 4.023861752920358e-07]","[[0.9987837531314792, -9.026665595596971e-07, 0.04930531898063107], [9.639649879837692e-07, 0.9999999999987919, -1.2194629356476376e-06], [-0.049305318979470734, 1.2655083688895786e-06, 0.9987837531311426]]","[-3.163386326650669e-06, -0.6734872263026823, -2.1872579844271637e-05]",[10.635395939589701],"[0.9999693873268461, 5.38839468640477e-07, 0.007824602793858998, -0.0]",[0.5],"[1.9975675062629583, -1.8053331191193942e-06, 0.09861063796126214]","[51.47850751062858, 51.5597796616854, 51.65796916050675, 51.55969886954776]"
39,0.2000000000000001,"[1.01644859664356, 2.3144027131127494e-07, 0.11215175644908278]","[1.0, 0.0, 1.0]","[0.17364372167588357, 7.955050473219323e-07, 0.8207112165384497]","[0.0, 0.0, 0.0]","[0.9997733637637648, 6.063426933337458e-07, 0.02128899030011758, 3.4686514194773514e-07]","[[0.9989445473969335, -7.763119265006983e-07, 0.045932463741160535], [8.32808019084923e-07, 0.9999999999989202, -1.210845198874583e-06], [-0.04593246374017094, 1.2478201332974865e-06, 0.9989445473965013]]","[-3.9180884223242336e-06, -0.6691624265478124, -1.882426249132062e-05]",[10.553767090588943],"[0.9999805033345719, 5.144874858626082e-07, 0.006244433558918223, -0.0]",[0.5],"[1.997889094793867, -1.5526238530013965e-06, 0.09186492748232107]","[51.15856539761455, 51.36209211557289, 51.57951929875563, 51.36201864673583]"
40,0.2050000000000001,"[1.0173168152519394, 2.354177965478846e-07, 0.11625531253177503]","[1.0, 0.0, 1.0]","[0.17587346937528095, 7.327720521920493e-07, 0.8239941719423957]","[0.0, 0.0, 0.0]","[0.9998075792076874, 5.961272570115122e-07, 0.019616435925503793, 2.9900890896043116e-07]","[[0.9990935577837625, -6.677562120411075e-07, 0.04256833088738608], [7.193899069088247e-07, 0.9999999999990242, -1.197641730930972e-06], [-0.04256833088654481, 1.2271793655004689e-06, 0.9990935577832678]]","[-4.597329632224517e-06, -0.6625461048215617, -1.619809158155443e-05]",[10.476087048355978],"[0.9999888315911769, 4.898743599377793e-07, 0.004726171037217035, -0.0]",[0.5],"[1.998187115567525, -1.335512424082215e-06, 0.08513666177477217]","[50.85536770903797, 51.17320477487533, 51.50176348518533, 51.17313840795016]"
41,0.2100000000000001,"[1.0181961825988157, 2.3908165680884486e-07, 0.12037528339148701]","[1.0, 0.0, 1.0]","[0.17791361107555254, 6.71383971894795e-07, 0.8269149768173777]","[0.0, 0.0, 0.0]","[0.9998386996400053, 5.843362388151696e-07, 0.0179603647450612, 2.577591721188901e-07]","[[0.9992303908829826, -5.745149625772957e-07, 0.03922532263107781], [6.212905311397463e-07, 0.9999999999991107, -1.1802941212572436e-06], [-0.03922532263036482, 1.203756077672352e-06, 0.9992303908824507]]","[-5.2041044326415595e-06, -0.6538188903866031, -1.3935711496730284e-05]",[10.402166577236525],"[0.9999946486680708, 4.6513275321669863e-07, 0.003271488194268273, -0.0]",[0.5],"[1.9984607817659652, -1.1490299251545913e-06, 0.07845064526215562]","[50.56865006745722, 50.99276302253615, 51.42431831336734, 50.992703526333315]"
42,0.2150000000000001,"[1.0190857506541935, 2.4243857666831886e-07, 0.1245098582755739]","[1.0, 0.0, 1.0]","[0.17976894532213533, 6.11499415529362e-07, 0.829490776915682]","[0.0, 0.0, 0.0]","[0.9998667210110114, 5.711229067326866e-07, 0.01632605936265148, 2.2220375998588083e-07]","[[0.999354850596316, -4.944454069775155e-07, 0.035914935463825605], [5.36424974909026e-07, 0.9999999999991844, -1.1592250728437009e-06], [-0.03591493546322313, 1.1777428678342622e-06, 0.999354850595766]]","[-5.741443773604277e-06, -0.6431589592975601, -1.1986830985164154e-05]",[10.331825590785398],"[0.999998229671492, 4.4038512852504126e-07, 0.001881662479825372, -0.0]",[0.5],"[1.998709701192632, -9.88890813955031e-07, 0.07182987092765121]","[50.298114798818055, 50.82042379131749, 51.34685641015923, 50.820370924814185]"
43,0.2200000000000001,"[1.0199845953808042, 2.454960737459657e-07, 0.1286573121601523]","[1.0, 0.0, 1.0]","[0.18144457446343157, 5.532544554435351e-07, 0.8317378810066075]","[0.0, 0.0, 0.0]","[0.9998916791132351, 5.566385273474037e-07, 0.014718357237438414, 1.915564597300743e-07]","[[0.9994669195712756, -4.2569991682942506e-07, 0.03264776688418472], [4.629966627441767e-07, 0.9999999999992489, -1.1348381525459102e-06], [-0.0326477668836771, 1.1493489996504456e-06, 0.9994669195707221]]","[-6.212414159153939e-06, -0.6307413664090389, -1.0308109913695836e-05]",[10.26489283166229],"[0.9999998445427052, 4.1574397375796653e-07, 0.0005575969804746819, -0.0]",[0.5],"[1.9989338391425513, -8.513998336588501e-07, 0.06529553376836944]","[50.04343197270647, 50.65585575857511, 51.26910387837993, 50.65580927129396]"
44,0.22500000000000012,"[1.0208918182531215, 2.4826234602318336e-07, 0.13281600156518533]","[1.0, 0.0, 1.0]","[0.18294586169897226, 4.967643784518988e-07, 0.8336718098312642]","[0.0, 0.0, 0.0]","[0.9999136446799212, 5.410312620048614e-07, 0.01314165828944983, 1.6513962506180598e-07]","[[0.9995667399203889, -3.666858109337401e-07, 0.02943352586407472], [3.9945702972422294e-07, 0.9999999999993069, -1.1075176707261352e-06], [-0.029433525863648207, 1.1187952563479202e-06, 0.9995667399198426]]","[-6.620113457711357e-06, -0.6167374227604335, -8.86219910223611e-06]",[10.201205540061327],"[0.9999997548894344, 3.9131206148305986e-07, -0.0007001577808340275, 0.0]",[0.5],"[1.9991334798407778, -7.333716218674802e-07, 0.05886705172814944]","[49.80424083974915, 50.498739436350206, 51.190837482012256, 50.498699069059256]"
45,0.23000000000000012,"[1.0218065475616163, 2.5074616791544283e-07, 0.13698436061434166]","[1.0, 0.0, 1.0]","[0.18427839081628197, 4.421253231379078e-07, 0.8353073422460371]","[0.0, 0.0, 0.0]","[0.9999327185009967, 5.244452436751469e-07, 0.011599934090805385, 1.4236918393244132e-07]","[[0.9996545936347524, -3.1603063281489675e-07, 0.026281046874862445], [3.444708246916075e-07, 0.9999999999993603, -1.0776286651088964e-06], [-0.026281046874505064, 1.0863094991993368e-06, 0.9996545936342215]]","[-6.967664253170386e-06, -0.6013141218319689, -7.616912411861113e-06]",[10.14060911389538],"[0.9999982113361674, 3.671827381843159e-07, -0.0018913815931605063, 0.0]",[0.5],"[1.9993091872695048, -6.320612656297935e-07, 0.05256209374972489]","[49.580151620056775, 50.34876716853676, 51.11188163189128, 50.34873265419469]"
46,0.23500000000000013,"[1.0227279395156976, 2.5295679453113235e-07, 0.14116089732557185]","[1.0, 0.0, 1.0]","[0.1854479284617513, 3.8941581111005616e-07, 0.8366585585924418]","[0.0, 0.0, 0.0]","[0.9999490266363424, 5.070198144283321e-07, 0.010096738520886517, 1.2274171569350595e-07]","[[0.9997308830581376, -2.725521497189329e-07, 0.02319830725985217], [2.9688627076240517e-07, 0.9999999999994096, -1.0455169701256587e-06], [-0.023198307259553512, 1.052122862726371e-06, 0.999730883057628]]","[-7.258205416837898e-06, -0.5846336172661657, -6.544513013607348e-06]",[10.082956763775265],"[0.9999954513728809, 3.434402384522813e-07, -0.0030161620364776986, 0.0]",[0.5],"[1.9994617661162752, -5.451042994378657e-07, 0.04639661451970434]","[49.370747594497516, 50.205643046622285, 51.03210522502098, 50.205614111503664]"
47,0.24000000000000013,"[1.0236551791580064, 2.5490387358668266e-07, 0.14534419011853406]","[1.0, 0.0, 1.0]","[0.18646038881165922, 3.386981797983117e-07, 0.8377388813520147]","[0.0, 0.0, 0.0]","[0.9999627157947001, 4.88888905376789e-07, 0.008635219756188294, 1.0582331255301983e-07]","[[0.9997961117424515, -2.3523242528840938e-07, 0.02019244771244874], [2.557094112531745e-07, 0.9999999999994557, -1.0115093578279746e-06], [-0.02019244771219981, 1.016466521863824e-06, 0.9997961117419676]]","[-7.494882456785506e-06, -0.566852753815619, -5.621098184219255e-06]",[10.028109165623729],"[0.9999916976751435, 3.20160019962598e-07, -0.004074871860793071, 0.0]",[0.5],"[1.999592223484903, -4.7046485057681875e-07, 0.04038489542489748]","[49.17558744953508, 50.069082755104056, 50.95141838567734, 50.06905912004997]"
48,0.24500000000000013,"[1.0245874811020648, 2.565973644856742e-07, 0.14953288452529412]","[1.0, 0.0, 1.0]","[0.18732180052685302, 2.900199239462541e-07, 0.838561113162919]","[0.0, 0.0, 0.0]","[0.9999739489352307, 4.701805427589781e-07, 0.007218133460339514, 9.123997925788337e-08]","[[0.9998508659595022, -2.0319540776123633e-07, 0.017269795597867663], [2.2008206029840002e-07, 0.9999999999994995, -9.75913739966498e-07], [-0.017269795597660717, 9.795689702033904e-07, 0.9998508659590466]]","[-7.680837107955102e-06, -0.5481226525155131, -4.8260690885732684e-06]",[9.975934113547508],"[0.9999871568634063, 2.974091155187778e-07, -0.005068146421786588, 0.0]",[0.5],"[1.9997017319190045, -4.0639081552247265e-07, 0.034539591195735325]","[48.99420782626558, 49.93881335717917, 50.86976915147504, 49.93879473892682]"
49,0.2500000000000001,"[1.0255240901046991, 2.580474641054055e-07, 0.1537256900911087]","[1.0, 0.0, 1.0]","[0.18803827588884445, 2.434149524390623e-07, 0.8391374722901893]","[0.0, 0.0, 0.0]","[0.9999829011377491, 4.510164655000533e-07, 0.005847857036625725, 7.866935873945492e-08]","[[0.9998957970986809, -1.7568755290237e-07, 0.014435890840640248], [1.8926285653472668e-07, 0.9999999999995414, -9.390194234160068e-07], [-0.014435890840468653, 9.416537528048149e-07, 0.9998957970982555]]","[-7.81919653850311e-06, -0.5285883503899155, -4.141673847691555e-06]",[9.926306175361141],"[0.9999820186654782, 2.7524649879122987e-07, -0.005996861315678181, 0.0]",[0.5],"[1.9997915941973619, -3.5137510580474e-07, 0.028871781681280496]","[48.82612602508423, 49.81457303071389, 50.78714014269147, 49.81455914326676]"
50,0.2550000000000001,"[1.0264642814841434, 2.592645388676008e-07, 0.15792137745255966]","[1.0, 0.0, 1.0]","[0.18861598202657617, 1.9890476655534012e-07, 0.8394796256540856]","[0.0, 0.0, 0.0]","[0.9999897557772072, 4.3151184110600574e-07, 0.004526404804107239, 6.783360067162207e-08]","[[0.999931605136146, -1.520610675430359e-07, 0.01169551408991855], [1.6261098678867008e-07, 0.9999999999995808, -9.010974129371312e-07], [-0.011695514089776626, 9.029376015894167e-07, 0.9999316051357515]]","[-7.9130624815207e-06, -0.5083884943845483, -3.5526137883804323e-06]",[9.879106352917159],"[0.9999764554436188, 2.537234606820457e-07, -0.0068621103424472245, 0.0]",[0.5],"[1.999863210272292, -3.041221350860718e-07, 0.0233910281798371]","[48.670842818980105, 49.69611076383735, 50.70354524846896, 49.6961013198436]"
51,0.2600000000000001,"[1.0274073613942762, 2.602590627003775e-07, 0.1621187755808301]","[1.0, 0.0, 1.0]","[0.1890611141521999, 1.5649956517341638e-07, 0.8395987195309985]","[0.0, 0.0, 0.0]","[0.9999947010281892, 4.11775068111154e-07, 0.003255443958892117, 5.849321511313382e-08]","[[0.9999590233190896, -1.3175941699698518e-07, 0.009052716869274493], [1.3957220607943073e-07, 0.9999999999996184, -8.624007565332157e-07], [-0.00905271686915741, 8.636289258770555e-07, 0.9999590233187263]]","[-7.96550053642024e-06, -0.48765508867429963, -3.0457041543774094e-06]",[9.834221749152766],"[0.99997062204623, 2.3288399349961472e-07, -0.0076651839130972895, 0.0]",[0.5],"[1.9999180466381792, -2.6351883399397037e-07, 0.018105433738548986]","[48.52784533070883, 49.58318601879286, 50.61902635910419, 49.58318073090578]"
52,0.2650000000000001,"[1.0283526669650371, 2.610415605262446e-07, 0.1663167691784851]","[1.0, 0.0, 1.0]","[0.18937987073122342, 1.1619928192373375e-07, 0.8395054080488877]","[0.0, 0.0, 0.0]","[0.9999979267161534, 3.919076545341074e-07, 0.002036311184103938, 5.0441775172349315e-08]","[[0.9999788041692542, -1.1430478900266194e-07, 0.0065108534168208665], [1.1966683163428133e-07, 0.999999999999654, -8.23164929485799e-07], [-0.006510853416724522, 8.239266150209039e-07, 0.9999788041689219]]","[-7.979529836393358e-06, -0.46651329401902675, -2.6095817562433067e-06]",[9.791545243516815],"[0.9999646559436605, 2.1276518034980902e-07, -0.008407548003525665, 0.0]",[0.5],"[1.9999576083385084, -2.2860957800532388e-07, 0.013021706833641733]","[48.396609931921944, 49.47556837193421, 50.53365016951907, 49.4755669541334]"
53,0.27000000000000013,"[1.0292995663186932, 2.6162255693586324e-07, 0.17051429621872952]","[1.0, 0.0, 1.0]","[0.18957843051764614, 7.799455877161487e-08, 0.8392098796045038]","[0.0, 0.0, 0.0]","[0.999999621523953, 3.720041628951092e-07, 0.0008700297753798498, 4.350135140958494e-08]","[[0.999991706873518, -9.928724930433585e-08, 0.004072613924545245], [1.0247943306459082e-07, 0.9999999999996878, -7.836082536947369e-07], [-0.004072613924466171, 7.84019114298455e-07, 0.9999917068732159]]","[-7.958113235099536e-06, -0.4450812774329455, -2.234453072433672e-06]",[9.750975177196624],"[0.9999586776080316, 1.9339758735052257e-07, -0.009090823744816887, 0.0]",[0.5],"[1.999983413747036, -1.985744986086717e-07, 0.00814522784909049]","[48.276605125611574, 49.3730371369908, 50.44750507522684, 49.37303930584673]"
54,0.27500000000000013,"[1.0302474584712815, 2.6201252972972134e-07, 0.17471034561675203]","[1.0, 0.0, 1.0]","[0.18966293138850374, 4.18676600485057e-08, 0.8387218813328139]","[0.0, 0.0, 0.0]","[0.9999999705548814, 3.5215221332688655e-07, -0.000242672846842197, 3.751857688528945e-08]","[[0.9999984860963762, -8.635536049416288e-08, 0.0017400588922212056], [8.764997928729888e-08, 0.9999999999997196, -7.439323492588975e-07], [-0.0017400588921564748, 7.440837391428799e-07, 0.9999984860961032]]","[-7.904148128500328e-06, -0.42347011008773944, -1.9118772079779146e-06]",[9.71241504932502],"[0.9999527910981092, 1.7480565645967168e-07, -0.009716767727520179, 0.0]",[0.5],"[1.9999969721927524, -1.7271072098832575e-07, 0.0034801177844424112]","[48.167294376872384, 49.275380977955564, 50.360698178642664, 49.2753864538243]"
55,0.28000000000000014,"[1.031195773128224, 2.6222186802996387e-07, 0.1789039550234161]","[1.0, 0.0, 1.0]","[0.189639450914857, 7.793330529078936e-09, 0.838050741760316]","[0.0, 0.0, 0.0]","[0.9999991532471079, 3.324325371848698e-07, -0.001301347361617262, 3.236125572426499e-08]","[[0.999999882219776, -7.520806712136067e-08, -0.0004853456793669081], [7.48662360008414e-08, 0.9999999999997492, -7.043226153951704e-07], [0.0004853456794197571, 7.042861964357216e-07, 0.9999998822195307]]","[-7.820457998604997e-06, -0.4017837110831739, -1.634578888817151e-06]",[9.675773225117547],"[0.999947084811954, 1.570080968784594e-07, -0.010287253085745717, 0.0]",[0.5],"[1.999999764439552, -1.5041613424272134e-07, -0.0009706913587338162]","[48.068138860855164, 49.18239751718944, 50.27335242046336, 49.1824060253272]"
56,0.28500000000000014,"[1.0321439703827981, 2.6226083468260927e-07, 0.18309420873221768]","[1.0, 0.0, 1.0]","[0.18951398860792662, -2.426039922259763e-08, 0.8372053917734747]","[0.0, 0.0, 0.0]","[0.9999973416289315, 3.129190743362056e-07, -0.0023058046255885036, 2.7915440102811225e-08]","[[0.9999966129900868, -6.558767705491877e-08, -0.002602692519373725], [6.385723623419373e-08, 0.999999999999777, -6.649487378628259e-07], [0.0026026925194167563, 6.647802849238044e-07, 0.9999966129898679]]","[-7.709784737380705e-06, -0.38011883448764033, -1.3962873358965507e-06]",[9.64096265666994],"[0.9999416323722725, 1.4001827315514297e-07, -0.010804251415776525, 0.0]",[0.5],"[1.9999932259801736, -1.3117535410983754e-07, -0.00520538503874745]","[47.97860010081507, 49.09389294359395, 50.18560384800872, 49.093904215184146]"
